"","lb","p","max_overlap","median_reward_avg","avg_reward_avg","lose_count","trade_count"
"1",0.5,0.01,0,NA,NA,0,0
"2",0.5,0.02,0,NA,NA,0,0
"3",0.5,0.03,0,NA,NA,0,0
"4",0.5,0.04,0,NA,NA,0,0
"5",0.5,0.05,0,NA,NA,0,0
"6",0.5,0.06,0,NA,NA,0,0
"7",0.5,0.07,0,NA,NA,0,0
"8",0.5,0.08,0,NA,NA,0,0
"9",0.5,0.09,0,NA,NA,0,0
"10",0.5,0.1,0,NA,NA,0,0
"11",0.5,0.11,0,NA,NA,0,0
"12",0.5,0.12,0,NA,NA,0,0
"13",0.5,0.13,0,NA,NA,0,0
"14",0.5,0.14,0,NA,NA,0,0
"15",0.5,0.15,0,NA,NA,0,0
"16",0.5,0.16,0,NA,NA,0,0
"17",0.5,0.17,0,NA,NA,0,0
"18",0.5,0.18,0,NA,NA,0,0
"19",0.5,0.19,0,NA,NA,0,0
"20",0.5,0.2,0,NA,NA,0,0
"21",0.5,0.21,0,NA,NA,0,0
"22",0.5,0.22,0,NA,NA,0,0
"23",0.5,0.23,0,NA,NA,0,0
"24",0.5,0.24,0,NA,NA,0,0
"25",0.5,0.25,0,NA,NA,0,0
"26",0.5,0.26,0,NA,NA,0,0
"27",0.5,0.27,0,NA,NA,0,0
"28",0.5,0.28,0,NA,NA,0,0
"29",0.5,0.29,0,NA,NA,0,0
"30",0.5,0.3,0,NA,NA,0,0
"31",0.5,0.31,0,NA,NA,0,0
"32",0.5,0.32,0,NA,NA,0,0
"33",0.5,0.33,0,NA,NA,0,0
"34",0.5,0.34,0,NA,NA,0,0
"35",0.5,0.35,0,NA,NA,0,0
"36",0.5,0.36,0,NA,NA,0,0
"37",0.5,0.37,0,NA,NA,0,0
"38",0.5,0.38,0,NA,NA,0,0
"39",0.5,0.39,0,NA,NA,0,0
"40",0.5,0.4,0,NA,NA,0,0
"41",0.5,0.41,0,NA,NA,0,0
"42",0.5,0.42,0,NA,NA,0,0
"43",0.5,0.43,0,NA,NA,0,0
"44",0.5,0.44,0,NA,NA,0,0
"45",0.5,0.45,0,NA,NA,0,0
"46",0.5,0.46,0,NA,NA,0,0
"47",0.5,0.47,0,NA,NA,0,0
"48",0.5,0.48,0,NA,NA,0,0
"49",0.5,0.49,0,NA,NA,0,0
"50",0.5,0.5,0,NA,NA,0,0
"51",1,0.01,0,NA,NA,0,0
"52",1,0.02,0,NA,NA,0,0
"53",1,0.03,0,NA,NA,0,0
"54",1,0.04,0,NA,NA,0,0
"55",1,0.05,0,NA,NA,0,0
"56",1,0.06,0,NA,NA,0,0
"57",1,0.07,0,NA,NA,0,0
"58",1,0.08,0,NA,NA,0,0
"59",1,0.09,0,NA,NA,0,0
"60",1,0.1,0,NA,NA,0,0
"61",1,0.11,0,NA,NA,0,0
"62",1,0.12,0,NA,NA,0,0
"63",1,0.13,0,NA,NA,0,0
"64",1,0.14,0,NA,NA,0,0
"65",1,0.15,0,NA,NA,0,0
"66",1,0.16,0,NA,NA,0,0
"67",1,0.17,0,NA,NA,0,0
"68",1,0.18,0,NA,NA,0,0
"69",1,0.19,0,NA,NA,0,0
"70",1,0.2,0,NA,NA,0,0
"71",1,0.21,0,NA,NA,0,0
"72",1,0.22,0,NA,NA,0,0
"73",1,0.23,0,NA,NA,0,0
"74",1,0.24,0,NA,NA,0,0
"75",1,0.25,0,NA,NA,0,0
"76",1,0.26,0,NA,NA,0,0
"77",1,0.27,0,NA,NA,0,0
"78",1,0.28,0,NA,NA,0,0
"79",1,0.29,0,NA,NA,0,0
"80",1,0.3,0,NA,NA,0,0
"81",1,0.31,0,NA,NA,0,0
"82",1,0.32,0,NA,NA,0,0
"83",1,0.33,0,NA,NA,0,0
"84",1,0.34,0,NA,NA,0,0
"85",1,0.35,0,NA,NA,0,0
"86",1,0.36,0,NA,NA,0,0
"87",1,0.37,0,NA,NA,0,0
"88",1,0.38,0,NA,NA,0,0
"89",1,0.39,0,NA,NA,0,0
"90",1,0.4,0,NA,NA,0,0
"91",1,0.41,0,NA,NA,0,0
"92",1,0.42,0,NA,NA,0,0
"93",1,0.43,0,NA,NA,0,0
"94",1,0.44,0,NA,NA,0,0
"95",1,0.45,0,NA,NA,0,0
"96",1,0.46,0,NA,NA,0,0
"97",1,0.47,0,NA,NA,0,0
"98",1,0.48,0,NA,NA,0,0
"99",1,0.49,0,NA,NA,0,0
"100",1,0.5,0,NA,NA,0,0
"101",1.5,0.01,4,0.667763710863573,3.45961246755661,0,14
"102",1.5,0.02,4,0.667763710863573,3.45961246755661,0,14
"103",1.5,0.03,4,-0.525966215124419,1.36234004314332,0,13
"104",1.5,0.04,4,2.42354554624109,4.31185180450883,0,11
"105",1.5,0.05,4,2.59529203666535,3.5152654818086,0,8
"106",1.5,0.06,4,3.96512900736355,3.96512900736355,0,7
"107",1.5,0.07,4,4.65041952707426,4.65041952707426,0,7
"108",1.5,0.08,4,4.69455181725918,4.69455181725918,0,7
"109",1.5,0.09,4,4.69455181725918,4.69455181725918,0,7
"110",1.5,0.1,4,4.29970904996359,4.29970904996359,0,6
"111",1.5,0.11,4,4.29970904996359,4.29970904996359,0,6
"112",1.5,0.12,4,4.59278032878958,4.59278032878958,0,6
"113",1.5,0.13,4,4.59278032878958,4.59278032878958,0,6
"114",1.5,0.14,4,4.62457229343368,4.62457229343368,0,6
"115",1.5,0.15,4,4.6706622358351,4.6706622358351,0,6
"116",1.5,0.16,4,4.6706622358351,4.6706622358351,0,6
"117",1.5,0.17,4,4.6340190985802,4.6340190985802,0,6
"118",1.5,0.18,4,4.64231655572995,4.64231655572995,0,6
"119",1.5,0.19,4,4.64231655572995,4.64231655572995,0,6
"120",1.5,0.2,4,4.64231655572995,4.64231655572995,0,6
"121",1.5,0.21,4,4.64231655572995,4.64231655572995,0,6
"122",1.5,0.22,4,4.64231655572995,4.64231655572995,0,6
"123",1.5,0.23,4,4.99674171256092,4.99674171256092,0,6
"124",1.5,0.24,4,4.78660893514888,4.78660893514888,0,6
"125",1.5,0.25,4,4.75911374861404,4.75911374861404,0,6
"126",1.5,0.26,4,5.3478234260334,5.3478234260334,0,6
"127",1.5,0.27,4,5.3478234260334,5.3478234260334,0,6
"128",1.5,0.28,4,5.3478234260334,5.3478234260334,0,6
"129",1.5,0.29,4,5.1816540524894,5.1816540524894,0,6
"130",1.5,0.3,4,5.29248129897428,5.29248129897428,0,6
"131",1.5,0.31,4,5.23382500443089,5.23382500443089,0,6
"132",1.5,0.32,4,5.23382500443089,5.23382500443089,0,6
"133",1.5,0.33,4,4.81961642224935,4.81961642224935,0,6
"134",1.5,0.34,4,4.64542390288013,4.64542390288013,0,6
"135",1.5,0.35,4,4.64542390288013,4.64542390288013,0,6
"136",1.5,0.36,4,4.64542390288013,4.64542390288013,0,6
"137",1.5,0.37,4,4.64542390288013,4.64542390288013,0,6
"138",1.5,0.38,4,4.6424701646254,4.6424701646254,0,6
"139",1.5,0.39,4,4.6424701646254,4.6424701646254,0,6
"140",1.5,0.4,4,4.7812667868779,4.7812667868779,0,6
"141",1.5,0.41,4,4.7812667868779,4.7812667868779,0,6
"142",1.5,0.42,4,4.7812667868779,4.7812667868779,0,6
"143",1.5,0.43,4,4.81489709336943,4.81489709336943,0,6
"144",1.5,0.44,4,4.81489709336943,4.81489709336943,0,6
"145",1.5,0.45,4,4.81489709336943,4.81489709336943,0,6
"146",1.5,0.46,4,4.91470428942831,4.91470428942831,0,6
"147",1.5,0.47,4,4.31988982002234,4.31988982002234,0,6
"148",1.5,0.48,4,4.31988982002234,4.31988982002234,0,6
"149",1.5,0.49,4,4.34380559961267,4.34380559961267,0,6
"150",1.5,0.5,4,4.18014700777811,4.18014700777811,0,6
"151",2,0.01,4,5.5562102507256,6.88227183537444,0,70
"152",2,0.02,4,5.58084190935982,6.96452657859781,0,64
"153",2,0.03,4,5.83300646542707,7.6641205566523,0,56
"154",2,0.04,4,6.07770675780729,7.69916198320604,0,52
"155",2,0.05,4,6.27372017390538,7.9540729289414,0,48
"156",2,0.06,4,7.05887883666798,8.71626922757945,0,43
"157",2,0.07,4,6.31826115395503,7.98459970742966,0,41
"158",2,0.08,4,6.55466779562453,8.25746750303455,0,36
"159",2,0.09,4,4.9833675656997,7.2851014681882,0,34
"160",2,0.1,4,4.90729552100258,7.19254106263294,0,32
"161",2,0.11,4,4.7197277265812,6.1967415147184,0,32
"162",2,0.12,4,4.70154944220994,6.09841701020509,0,31
"163",2,0.13,4,5.11216956079534,6.20462168860292,0,29
"164",2,0.14,4,5.42354677905874,6.50575060684169,0,27
"165",2,0.15,4,5.33337506652086,6.49049254352421,0,27
"166",2,0.16,4,5.29865535303794,6.14435743179858,0,26
"167",2,0.17,4,5.32154014359505,6.15778482528257,0,26
"168",2,0.18,4,5.68109277402394,6.48477217171693,0,25
"169",2,0.19,4,6.03475741626794,6.80565375637526,0,25
"170",2,0.2,4,5.77753383202428,6.80801780999136,0,23
"171",2,0.21,4,5.87509567219067,6.43316656548104,0,20
"172",2,0.22,4,5.08703706499685,5.59580694086467,0,20
"173",2,0.23,4,5.0329778711103,5.53715232574811,0,19
"174",2,0.24,4,4.91630739093824,5.4694819523409,0,18
"175",2,0.25,4,4.92400801113585,5.47102207638043,0,18
"176",2,0.26,4,4.89100083612769,5.41190988626237,0,17
"177",2,0.27,4,4.91540931437255,5.42167932707408,0,17
"178",2,0.28,4,4.92268040478616,5.4020672125485,0,17
"179",2,0.29,4,4.93611686143915,5.41550366920148,0,17
"180",2,0.3,4,4.11737277999975,4.59675958776209,0,17
"181",2,0.31,4,4.38589849959954,4.87325821943645,0,17
"182",2,0.32,4,4.39685828544309,4.89366021162438,0,17
"183",2,0.33,4,4.06777691416836,4.53476213380983,0,17
"184",2,0.34,4,4.06777691416836,4.32374650880983,0,17
"185",2,0.35,4,4.06777691416836,4.32374650880983,0,17
"186",2,0.36,4,4.03492454777771,4.12706927054529,0,16
"187",2,0.37,4,4.03360685131427,4.12575157408185,0,16
"188",2,0.38,4,4.07095292795993,4.16309765072751,0,16
"189",2,0.39,4,4.07144870901981,4.1668619087184,0,16
"190",2,0.4,4,4.10186708506417,4.19728028476276,0,16
"191",2,0.41,4,2.3670063073934,2.46241950709198,0,15
"192",2,0.42,4,2.34238495439468,2.43779815409327,0,15
"193",2,0.43,4,2.34137579858189,2.44270948038359,0,15
"194",2,0.44,4,2.35884150491018,2.45095603226456,0,15
"195",2,0.45,4,2.35884150491018,2.45770485746418,0,15
"196",2,0.46,4,2.33019270304126,2.35396384647232,0,14
"197",2,0.47,4,2.33679129236043,2.3605624357915,0,14
"198",2,0.48,4,2.33679129236043,2.35308314270243,0,14
"199",2,0.49,4,2.25791047771519,2.27420232805719,0,14
"200",2,0.5,4,2.01445375914046,2.03074560948246,0,14
"201",2.5,0.01,5,3.50966556878966,4.89776595166778,0,100
"202",2.5,0.02,5,3.56997147920261,5.14031008358955,0,89
"203",2.5,0.03,5,3.21889052195469,4.55716802794539,0,74
"204",2.5,0.04,5,3.18757618604279,4.46812733756624,0,72
"205",2.5,0.05,5,2.88631631699733,4.33219744203813,0,60
"206",2.5,0.06,5,2.78401593569498,4.28748693925851,0,56
"207",2.5,0.07,5,3.11157857520474,4.90876281627508,0,55
"208",2.5,0.08,5,3.12543755049221,4.96952728362839,0,53
"209",2.5,0.09,5,3.04558755544922,4.78771304887886,0,48
"210",2.5,0.1,5,2.99891744313993,4.60920850704013,0,46
"211",2.5,0.11,5,2.89334194249107,4.49866973038282,0,41
"212",2.5,0.12,5,2.95213932974146,4.29548681518207,0,41
"213",2.5,0.13,5,2.92211888308039,4.17816748234723,0,40
"214",2.5,0.14,5,2.90843111287873,4.03938212610021,0,35
"215",2.5,0.15,5,2.87578817595749,4.11755615817803,0,35
"216",2.5,0.16,5,2.87819156179151,4.14412392919207,0,35
"217",2.5,0.17,5,2.41729527864267,3.86914589224284,0,33
"218",2.5,0.18,5,2.4179501509088,3.88580432616391,0,32
"219",2.5,0.19,5,2.43808426499613,3.90241749313863,0,31
"220",2.5,0.2,5,2.46020467969497,3.92453790783747,0,31
"221",2.5,0.21,5,2.20261654515641,2.59757867903971,0,29
"222",2.5,0.22,5,2.17021678535957,2.51399085701905,0,28
"223",2.5,0.23,5,2.08275417093467,2.11821078868044,0,26
"224",2.5,0.24,5,2.2455316584631,2.27818718752433,0,26
"225",2.5,0.25,5,1.92280840470536,1.9523565863173,1,26
"226",2.5,0.26,5,1.95217639243361,1.96941748311688,1,26
"227",2.5,0.27,5,1.97580376706974,1.99465171731765,1,25
"228",2.5,0.28,5,1.92986738935138,1.96750035652215,1,25
"229",2.5,0.29,5,2.15576945014952,2.16898422585226,1,24
"230",2.5,0.3,5,2.12316450849299,2.15013180499712,1,24
"231",2.5,0.31,5,2.12963606061559,2.15660335711972,1,24
"232",2.5,0.32,5,2.08498998018343,2.09911995171338,1,22
"233",2.5,0.33,5,2.09269878789224,2.10682875942219,1,22
"234",2.5,0.34,5,2.08874614233721,2.1028829173148,1,22
"235",2.5,0.35,5,2.08074362189929,2.09488039687688,1,22
"236",2.5,0.36,5,2.20032127378329,2.19332061206617,1,22
"237",2.5,0.37,5,2.22591603525314,2.20317492490083,1,22
"238",2.5,0.38,5,2.23346916664568,2.21072805629337,1,22
"239",2.5,0.39,5,2.22345417038045,2.20821543382606,1,22
"240",2.5,0.4,5,2.26429402157234,2.25768180207143,1,22
"241",2.5,0.41,5,2.23270293218463,2.25152820515655,1,21
"242",2.5,0.42,5,2.23062942336532,2.24920351613437,1,21
"243",2.5,0.43,5,2.23942170901328,2.25799580178233,1,21
"244",2.5,0.44,5,2.24210540354111,2.26067949631016,1,21
"245",2.5,0.45,5,2.24895202187039,2.26752611463943,1,21
"246",2.5,0.46,5,2.24895202187039,2.26752611463943,1,21
"247",2.5,0.47,5,2.15702809325614,2.17560218602519,1,19
"248",2.5,0.48,5,2.19329547376379,2.21186956653284,1,19
"249",2.5,0.49,5,2.36167941210245,2.36167941210245,1,18
"250",2.5,0.5,5,2.38680926316121,2.38680926316121,1,18
"251",3,0.01,11,3.12939398267295,3.74947435756216,0,142
"252",3,0.02,11,2.70550942465763,3.34503891850433,0,125
"253",3,0.03,11,3.08204118244206,3.6304935125646,0,113
"254",3,0.04,11,3.372839091969,4.3849399049538,0,100
"255",3,0.05,11,3.46531691675372,4.50709464082395,0,87
"256",3,0.06,11,3.47692545793809,4.36393535054389,0,84
"257",3,0.07,11,4.07651603475522,4.39108903432782,0,73
"258",3,0.08,11,3.4845898310077,3.8191243770271,0,68
"259",3,0.09,11,3.5289934179068,3.95373985061306,0,65
"260",3,0.1,11,2.43301972600745,3.64113578603855,0,60
"261",3,0.11,11,2.42868051680447,3.61768438056207,0,59
"262",3,0.12,11,2.41409446403062,3.45203409181896,0,55
"263",3,0.13,11,2.39505193140555,3.42090803865961,0,54
"264",3,0.14,11,2.45036785510805,3.51879351079489,0,52
"265",3,0.15,11,2.61826245495731,3.47750224273406,0,51
"266",3,0.16,11,2.49580356901436,3.35723994553924,0,51
"267",3,0.17,11,2.51670759486212,3.29060633045551,0,49
"268",3,0.18,11,2.45080905705975,3.0460314943669,0,48
"269",3,0.19,11,2.41682016879087,3.02001129326934,0,48
"270",3,0.2,11,2.43803384354833,2.98697720765236,0,48
"271",3,0.21,11,2.33268039325927,2.84528036088209,0,47
"272",3,0.22,11,2.3330370885453,2.81025414632465,0,47
"273",3,0.23,11,2.34224936176777,2.84470802508634,0,45
"274",3,0.24,11,2.20255650935885,2.7659000505792,0,43
"275",3,0.25,11,2.22453594062562,2.79901015337385,0,41
"276",3,0.26,11,2.25791877668842,2.83344888287836,0,41
"277",3,0.27,11,2.55698274990776,2.94239728578648,0,39
"278",3,0.28,11,2.55234586649312,2.95027665595952,0,39
"279",3,0.29,11,2.61904368689915,2.97381602355738,0,39
"280",3,0.3,11,2.65702342960885,3.07332990280632,0,38
"281",3,0.31,11,2.66384543304689,3.08015190624435,0,38
"282",3,0.32,11,2.6597245262535,3.08205657389936,0,38
"283",3,0.33,11,2.70045486542196,3.11632679554835,0,38
"284",3,0.34,11,2.3965170332703,2.82248582933236,0,35
"285",3,0.35,11,2.38080858150412,2.83832720169988,0,35
"286",3,0.36,11,2.38080858150412,2.81787042714474,0,35
"287",3,0.37,11,2.46197888700392,2.93572846068203,0,35
"288",3,0.38,11,2.4639145488444,2.94802342795944,0,33
"289",3,0.39,11,2.39224756589421,2.87635644500925,0,33
"290",3,0.4,11,2.43119032362873,2.91797808516403,0,33
"291",3,0.41,11,2.35773653068137,2.40107298634589,0,32
"292",3,0.42,11,2.37811409099979,2.42253120991515,0,32
"293",3,0.43,11,2.39101228428637,2.4358002377383,0,32
"294",3,0.44,11,2.40597072867786,2.43668097131285,0,32
"295",3,0.45,11,2.39698913696805,2.75318113019158,0,31
"296",3,0.46,11,2.59319076995075,2.94938276317428,0,31
"297",3,0.47,11,2.66802304907947,3.04192499599313,0,31
"298",3,0.48,11,2.70396231257024,3.07060444790766,0,31
"299",3,0.49,11,2.73307041819372,3.10061423064072,0,31
"300",3,0.5,11,2.84617103311248,3.11302274647065,0,31
"301",3.5,0.01,18,3.37454213020428,3.67509844970592,0,208
"302",3.5,0.02,18,3.75233709831406,4.57780856079561,0,176
"303",3.5,0.03,18,3.78875535317463,4.74830455410092,0,161
"304",3.5,0.04,18,3.84333343859846,4.6369325431954,0,150
"305",3.5,0.05,18,4.11543325329621,4.91972711410688,0,141
"306",3.5,0.06,18,4.57537206136039,5.31240940342622,0,134
"307",3.5,0.07,18,4.61875006213728,5.38438493867974,0,125
"308",3.5,0.08,18,3.94258795671984,4.65835257705656,0,118
"309",3.5,0.09,18,4.12814205628316,4.49997800253004,0,109
"310",3.5,0.1,18,4.1776913927385,4.61861683065678,0,103
"311",3.5,0.11,18,4.15833974482717,4.62263963638797,0,101
"312",3.5,0.12,18,3.96499524172326,4.48088642786871,0,97
"313",3.5,0.13,18,3.67882049157622,4.23396215585612,0,95
"314",3.5,0.14,18,3.71893072209926,4.29742536998867,0,95
"315",3.5,0.15,18,3.59532811507313,4.12803295551397,0,89
"316",3.5,0.16,18,3.62377264075729,4.11220609405995,0,87
"317",3.5,0.17,18,3.60562228107254,4.09244411359888,0,86
"318",3.5,0.18,18,3.43242646901042,4.00047458311182,0,84
"319",3.5,0.19,18,3.38834166527103,3.91466161167531,0,80
"320",3.5,0.2,18,3.63663595404596,3.89448624126934,0,77
"321",3.5,0.21,18,3.26095869120805,3.5397773272593,0,74
"322",3.5,0.22,18,3.29694541719152,3.55871258126161,0,72
"323",3.5,0.23,18,3.1704552423683,3.4369122500834,0,71
"324",3.5,0.24,18,3.12596820068375,3.37955057144994,0,71
"325",3.5,0.25,18,3.20171543163787,3.41864745784778,0,68
"326",3.5,0.26,18,3.26626287018739,3.49059735878244,0,68
"327",3.5,0.27,18,3.14112202993431,3.36995972773549,0,66
"328",3.5,0.28,18,3.20209514127258,3.43081984932249,0,66
"329",3.5,0.29,18,3.26740738915204,3.47256258902308,0,65
"330",3.5,0.3,18,3.24343235861443,3.46165941025708,0,65
